type,link,pair,PRODUCT NUMBER,ALCOHOL,SUGAR,ACIDS,ENERGY,PRICE / LITRE,MORE INFORMATION,ADDITIONAL INFORMATION,INGREDIENTS DECLARED BY THE PRODUCER,PACKAGING,CLOSURE,PRODUCER,SUPPLIER,SELECTION,text,topNotch,tips
rose,"https://www.alko.fi/en/products/914701/Corte-Manzini-Fior-di-Lambrusco-Rose/ 
",pasta and pizza,914701,11.0%,6.0 g/l,6.7 g/l,60.0 Kcal / 100ml,22.6 EUR,,,Contains sulphites,bottle,natural cork,Corte Manzini,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, cherry notes, raspberry notes, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/914701/Corte-Manzini-Fior-di-Lambrusco-Rose/ 
",party wine,914701,11.0%,6.0 g/l,6.7 g/l,60.0 Kcal / 100ml,22.6 EUR,,,Contains sulphites,bottle,natural cork,Corte Manzini,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, cherry notes, raspberry notes, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/914701/Corte-Manzini-Fior-di-Lambrusco-Rose/ 
",mild cheeses,914701,11.0%,6.0 g/l,6.7 g/l,60.0 Kcal / 100ml,22.6 EUR,,,Contains sulphites,bottle,natural cork,Corte Manzini,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, cherry notes, raspberry notes, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/914701/Corte-Manzini-Fior-di-Lambrusco-Rose/ 
",tapas and antipasti,914701,11.0%,6.0 g/l,6.7 g/l,60.0 Kcal / 100ml,22.6 EUR,,,Contains sulphites,bottle,natural cork,Corte Manzini,Viinitie,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, cherry notes, raspberry notes, flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946391/Etz-Ros-2019/ 
",metal screw cap,946391,12.0%,3.0 g/l,5.8 g/l,70.0 Kcal / 100ml,23.57 EUR,,,Contains sulphites,bottle,metal screw cap,Etz,Skatta Weinhaus,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, citrus notes, currant notes, light mineral notes, slightly spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946391/Etz-Ros-2019/ 
",buffet,946391,12.0%,3.0 g/l,5.8 g/l,70.0 Kcal / 100ml,23.57 EUR,,,Contains sulphites,bottle,metal screw cap,Etz,Skatta Weinhaus,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, citrus notes, currant notes, light mineral notes, slightly spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946391/Etz-Ros-2019/ 
",savoury snacks,946391,12.0%,3.0 g/l,5.8 g/l,70.0 Kcal / 100ml,23.57 EUR,,,Contains sulphites,bottle,metal screw cap,Etz,Skatta Weinhaus,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, citrus notes, currant notes, light mineral notes, slightly spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946391/Etz-Ros-2019/ 
","chicken, turkey",946391,12.0%,3.0 g/l,5.8 g/l,70.0 Kcal / 100ml,23.57 EUR,,,Contains sulphites,bottle,metal screw cap,Etz,Skatta Weinhaus,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, citrus notes, currant notes, light mineral notes, slightly spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946391/Etz-Ros-2019/ 
",party wine,946391,12.0%,3.0 g/l,5.8 g/l,70.0 Kcal / 100ml,23.57 EUR,,,Contains sulphites,bottle,metal screw cap,Etz,Skatta Weinhaus,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, citrus notes, currant notes, light mineral notes, slightly spicy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/950676/Into-the-Woods-Ros-2019/ 
",lean fish,950676,13.0%,,5.2 g/l,70.0 Kcal / 100ml,18.52 EUR,,,Contains sulphites,bottle,glass stopper,François Lurton,Winestate,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, apricot notes, citrus notes, light herb notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/950676/Into-the-Woods-Ros-2019/ 
","chicken, turkey",950676,13.0%,,5.2 g/l,70.0 Kcal / 100ml,18.52 EUR,,,Contains sulphites,bottle,glass stopper,François Lurton,Winestate,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, apricot notes, citrus notes, light herb notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/950676/Into-the-Woods-Ros-2019/ 
","salads, vegetarian food",950676,13.0%,,5.2 g/l,70.0 Kcal / 100ml,18.52 EUR,,,Contains sulphites,bottle,glass stopper,François Lurton,Winestate,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, apricot notes, citrus notes, light herb notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/950676/Into-the-Woods-Ros-2019/ 
",tapas and antipasti,950676,13.0%,,5.2 g/l,70.0 Kcal / 100ml,18.52 EUR,,,Contains sulphites,bottle,glass stopper,François Lurton,Winestate,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild strawberry notes, apricot notes, citrus notes, light herb notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946107/Casal-Garcia-Rose/ 
",metal screw cap,946107,9.5%,10.0 g/l,6.6 g/l,60.0 Kcal / 100ml,12.51 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,metal screw cap,Aveleda,Wennerco,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, redcurrant notes, strawberry notes, notes of cream filled pastry, spritzy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946107/Casal-Garcia-Rose/ 
",savoury snacks,946107,9.5%,10.0 g/l,6.6 g/l,60.0 Kcal / 100ml,12.51 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,metal screw cap,Aveleda,Wennerco,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, redcurrant notes, strawberry notes, notes of cream filled pastry, spritzy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946107/Casal-Garcia-Rose/ 
",lean fish,946107,9.5%,10.0 g/l,6.6 g/l,60.0 Kcal / 100ml,12.51 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,metal screw cap,Aveleda,Wennerco,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, redcurrant notes, strawberry notes, notes of cream filled pastry, spritzy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946107/Casal-Garcia-Rose/ 
","salads, vegetarian food",946107,9.5%,10.0 g/l,6.6 g/l,60.0 Kcal / 100ml,12.51 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,metal screw cap,Aveleda,Wennerco,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, redcurrant notes, strawberry notes, notes of cream filled pastry, spritzy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/946107/Casal-Garcia-Rose/ 
",party wine,946107,9.5%,10.0 g/l,6.6 g/l,60.0 Kcal / 100ml,12.51 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,metal screw cap,Aveleda,Wennerco,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, redcurrant notes, strawberry notes, notes of cream filled pastry, spritzy","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/483277/Fortant-de-France-Merlot-Ros-2019/ 
",metal screw cap,483277,11.5%,10.0 g/l,5.1 g/l,70.0 Kcal / 100ml,15.19 EUR,,,Contains sulphites,bottle,metal screw cap,Les Vins Skalli,Cisa Drinks,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, medium acidic, strawberry notes, peach candy notes, light cranberry notes, slightly flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/483277/Fortant-de-France-Merlot-Ros-2019/ 
",buffet,483277,11.5%,10.0 g/l,5.1 g/l,70.0 Kcal / 100ml,15.19 EUR,,,Contains sulphites,bottle,metal screw cap,Les Vins Skalli,Cisa Drinks,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, medium acidic, strawberry notes, peach candy notes, light cranberry notes, slightly flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/483277/Fortant-de-France-Merlot-Ros-2019/ 
","salads, vegetarian food",483277,11.5%,10.0 g/l,5.1 g/l,70.0 Kcal / 100ml,15.19 EUR,,,Contains sulphites,bottle,metal screw cap,Les Vins Skalli,Cisa Drinks,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, medium acidic, strawberry notes, peach candy notes, light cranberry notes, slightly flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/483277/Fortant-de-France-Merlot-Ros-2019/ 
",savoury snacks,483277,11.5%,10.0 g/l,5.1 g/l,70.0 Kcal / 100ml,15.19 EUR,,,Contains sulphites,bottle,metal screw cap,Les Vins Skalli,Cisa Drinks,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, medium acidic, strawberry notes, peach candy notes, light cranberry notes, slightly flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/483277/Fortant-de-France-Merlot-Ros-2019/ 
",party wine,483277,11.5%,10.0 g/l,5.1 g/l,70.0 Kcal / 100ml,15.19 EUR,,,Contains sulphites,bottle,metal screw cap,Les Vins Skalli,Cisa Drinks,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, medium acidic, strawberry notes, peach candy notes, light cranberry notes, slightly flowery","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/910243/Selva-Capuzza-Chiaretto-Ros-2018/ 
",metal screw cap,910243,12.0%,3.0 g/l,5.9 g/l,70.0 Kcal / 100ml,24.85 EUR,,,Contains sulphites,bottle,metal screw cap,Selva Capuzza,Monditaly Wines and Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild berry notes, raspberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/910243/Selva-Capuzza-Chiaretto-Ros-2018/ 
","chicken, turkey",910243,12.0%,3.0 g/l,5.9 g/l,70.0 Kcal / 100ml,24.85 EUR,,,Contains sulphites,bottle,metal screw cap,Selva Capuzza,Monditaly Wines and Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild berry notes, raspberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/910243/Selva-Capuzza-Chiaretto-Ros-2018/ 
",meditation beverage,910243,12.0%,3.0 g/l,5.9 g/l,70.0 Kcal / 100ml,24.85 EUR,,,Contains sulphites,bottle,metal screw cap,Selva Capuzza,Monditaly Wines and Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild berry notes, raspberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/910243/Selva-Capuzza-Chiaretto-Ros-2018/ 
","salads, vegetarian food",910243,12.0%,3.0 g/l,5.9 g/l,70.0 Kcal / 100ml,24.85 EUR,,,Contains sulphites,bottle,metal screw cap,Selva Capuzza,Monditaly Wines and Spirits,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, acidic, wild berry notes, raspberry notes, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/920668/Meinklang-Prosa-2020/ 
",pasta and pizza,920668,10.5%,9.0 g/l,4.9 g/l,60.0 Kcal / 100ml,18.65 EUR,,May contain sediment,Contains sulphites,bottle,crown cap,Michlits Werner,Vindirekt Finland,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, spritzy, wild strawberry notes, raspberry notes, redcurrant notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/920668/Meinklang-Prosa-2020/ 
",party wine,920668,10.5%,9.0 g/l,4.9 g/l,60.0 Kcal / 100ml,18.65 EUR,,May contain sediment,Contains sulphites,bottle,crown cap,Michlits Werner,Vindirekt Finland,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, spritzy, wild strawberry notes, raspberry notes, redcurrant notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/920668/Meinklang-Prosa-2020/ 
","salads, vegetarian food",920668,10.5%,9.0 g/l,4.9 g/l,60.0 Kcal / 100ml,18.65 EUR,,May contain sediment,Contains sulphites,bottle,crown cap,Michlits Werner,Vindirekt Finland,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, spritzy, wild strawberry notes, raspberry notes, redcurrant notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/920668/Meinklang-Prosa-2020/ 
",savoury snacks,920668,10.5%,9.0 g/l,4.9 g/l,60.0 Kcal / 100ml,18.65 EUR,,May contain sediment,Contains sulphites,bottle,crown cap,Michlits Werner,Vindirekt Finland,general selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Medium dry, acidic, spritzy, wild strawberry notes, raspberry notes, redcurrant notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/927428/Casta-o-Monastrell-Ecologico-Ros-/ 
",metal screw cap,927428,12.5%,1.0 g/l,5.9 g/l,70.0 Kcal / 100ml,13.31 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Castaño,Blend Maker Oy,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, wild berry notes, fruity, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
rose,"https://www.alko.fi/en/products/927428/Casta-o-Monastrell-Ecologico-Ros-/ 
",oriental food,927428,12.5%,1.0 g/l,5.9 g/l,70.0 Kcal / 100ml,13.31 EUR,,,Contains sulphites,bottle,metal screw cap,Bodegas Castaño,Blend Maker Oy,sale-to-order selection,"Rosé wines are usually made from red grapes, and they obtain their colour from a short contact with grape skins. Some New World rosés are made by adding a little red wine to white wine. The level of sweetness ranges from dry to sweet and the flavour from mineral and herbal to strong berry notes. The lightest rosés are pale pink and the darkest translucent red. You can discern redcurrant, strawberry and raspberry notes in these wines.","Dry, medium acidic, wild berry notes, fruity, herbal notes","Rosé wines are ideal for socialising, and you can also pair them with food. Rosés are a good choice for summer buffets with cold foods, such as cold cuts, salads and shellfish. You can also try rosé with rustic salads, grilled drumsticks or bouillabaisse."
