type,link,pair,PRODUCT NUMBER,ALCOHOL,SUGAR,ACIDS,ENERGY,PRICE / LITRE,MORE INFORMATION,ADDITIONAL INFORMATION,INGREDIENTS DECLARED BY THE PRODUCER,PACKAGING,CLOSURE,PRODUCER,SUPPLIER,SELECTION,text,topNotch,tips
desert,"https://www.alko.fi/en/products/906801/Don-Simon-Organic-Sangria-carton-package/ 
",savoury snacks,906801,7.0%,75.0 g/l,5.5 g/l,70.0 Kcal / 100ml,7.99 EUR,,"Lower-alcohol wine (0,6-9,9%)",Contains sulphites,carton package,plastic closure,J. Garcia Carrion,Social Wines,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Sweet, slightly acidic, cinnamon notes, berry notes, fruity","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/323567/Sandeman-Porto-The-Journey-Vintage-2000/ 
",mild cheeses,323567,20.0%,120.0 g/l,5.1 g/l,160.0 Kcal / 100ml,131.99 EUR,,,Contains sulphites,bottle,natural cork,Sandeman,Pernod Ricard,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brick-red, sweet, raisin notes, date cake notes, fig jam notes, ripe boysenberry notes, chocolaty, spicy, nuanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/323567/Sandeman-Porto-The-Journey-Vintage-2000/ 
",meditation beverage,323567,20.0%,120.0 g/l,5.1 g/l,160.0 Kcal / 100ml,131.99 EUR,,,Contains sulphites,bottle,natural cork,Sandeman,Pernod Ricard,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brick-red, sweet, raisin notes, date cake notes, fig jam notes, ripe boysenberry notes, chocolaty, spicy, nuanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/323567/Sandeman-Porto-The-Journey-Vintage-2000/ 
",sweet desserts,323567,20.0%,120.0 g/l,5.1 g/l,160.0 Kcal / 100ml,131.99 EUR,,,Contains sulphites,bottle,natural cork,Sandeman,Pernod Ricard,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brick-red, sweet, raisin notes, date cake notes, fig jam notes, ripe boysenberry notes, chocolaty, spicy, nuanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/323567/Sandeman-Porto-The-Journey-Vintage-2000/ 
",strong cheeses,323567,20.0%,120.0 g/l,5.1 g/l,160.0 Kcal / 100ml,131.99 EUR,,,Contains sulphites,bottle,natural cork,Sandeman,Pernod Ricard,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Brick-red, sweet, raisin notes, date cake notes, fig jam notes, ripe boysenberry notes, chocolaty, spicy, nuanced","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/937397/Abavas-Mulled-Wine-2017/ 
",chocolate desserts,937397,10.0%,140.0 g/l,12.7 g/l,110.0 Kcal / 100ml,21.87 EUR,,,Contains sulphites,bottle,natural cork,SIA Abavas dãrzi,Alus,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Sweet, slightly acidic, cinnamon notes, blackcurrant notes, elegant","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/937397/Abavas-Mulled-Wine-2017/ 
",party wine,937397,10.0%,140.0 g/l,12.7 g/l,110.0 Kcal / 100ml,21.87 EUR,,,Contains sulphites,bottle,natural cork,SIA Abavas dãrzi,Alus,sale-to-order selection,"Fruit wines and sparkling fruit wines are made from ingredients other than grapes. Aromatised wines are at least partially made from grapes, but berries or berry extract, or fruits or fruit extract, have been added to give flavour. Sparkling fruit wines often have currant, gooseberry and citrus flavours. In fruit wines, you can discern notes of apple, pear, blueberry, raspberry, cranberry or blackcurrant. Aromatised wines can be flavoured with strawberry, passion fruit, orange, raspberry, grapefruit or pear. The flavour is typically medium-sweet or sweet, and the wine can be fizzy or bubbly.","Sweet, slightly acidic, cinnamon notes, blackcurrant notes, elegant","Sparkling fruit wines, fruit wines and aromatised wines are perfect for socialising, as aperitifs or in mixed drinks and punches. Try them in cocktails or punches, and choose the berry or fruit that you like the most. You can adjust the alcohol content by adding spirits, liquor, sparkling water, tonic or juice. Decorate with the season’s berries, fruits and herbs."
desert,"https://www.alko.fi/en/products/932604/Chateau-de-La-Mulonniere-a-la-faveur-de-l-Automne-Coteaux-du-Layon-Beaulieu-2015/ 
",berries and fruits,932604,12.0%,140.0 g/l,7.3 g/l,120.0 Kcal / 100ml,41.6 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Chateau de La Mulonniere,Arcus Finland,sale-to-order selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, pineapple notes, lychee notes, peach notes","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/932604/Chateau-de-La-Mulonniere-a-la-faveur-de-l-Automne-Coteaux-du-Layon-Beaulieu-2015/ 
",sweet desserts,932604,12.0%,140.0 g/l,7.3 g/l,120.0 Kcal / 100ml,41.6 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Chateau de La Mulonniere,Arcus Finland,sale-to-order selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, pineapple notes, lychee notes, peach notes","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/932604/Chateau-de-La-Mulonniere-a-la-faveur-de-l-Automne-Coteaux-du-Layon-Beaulieu-2015/ 
",strong cheeses,932604,12.0%,140.0 g/l,7.3 g/l,120.0 Kcal / 100ml,41.6 EUR,,Dessert wine,Contains sulphites,bottle,natural cork,Chateau de La Mulonniere,Arcus Finland,sale-to-order selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, medium acidic, pineapple notes, lychee notes, peach notes","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/310837/Cockburn-s-Bicentenary-Vintage-Port-2015/ 
",chocolate desserts,310837,20.0%,110.0 g/l,5.2 g/l,150.0 Kcal / 100ml,113.33 EUR,A wooden transport packaging,,Contains sulphites,bottle,natural cork,Symington Family Estates,Interbrands Wines & Spirits,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Dark red, sweet, blueberry jam notes, dark plum notes, light currant notes, raspberry-chocolate notes, slightly flowery, herbal notes, rich, full-bodied, long","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/310837/Cockburn-s-Bicentenary-Vintage-Port-2015/ 
",meditation beverage,310837,20.0%,110.0 g/l,5.2 g/l,150.0 Kcal / 100ml,113.33 EUR,A wooden transport packaging,,Contains sulphites,bottle,natural cork,Symington Family Estates,Interbrands Wines & Spirits,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Dark red, sweet, blueberry jam notes, dark plum notes, light currant notes, raspberry-chocolate notes, slightly flowery, herbal notes, rich, full-bodied, long","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/310837/Cockburn-s-Bicentenary-Vintage-Port-2015/ 
",sweet desserts,310837,20.0%,110.0 g/l,5.2 g/l,150.0 Kcal / 100ml,113.33 EUR,A wooden transport packaging,,Contains sulphites,bottle,natural cork,Symington Family Estates,Interbrands Wines & Spirits,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Dark red, sweet, blueberry jam notes, dark plum notes, light currant notes, raspberry-chocolate notes, slightly flowery, herbal notes, rich, full-bodied, long","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/310837/Cockburn-s-Bicentenary-Vintage-Port-2015/ 
",strong cheeses,310837,20.0%,110.0 g/l,5.2 g/l,150.0 Kcal / 100ml,113.33 EUR,A wooden transport packaging,,Contains sulphites,bottle,natural cork,Symington Family Estates,Interbrands Wines & Spirits,limited quantity product,"The traditional port family has many members, such as ruby, tawny, white port, late bottled vintage port (LBV) and vintage port.  Ruby ports have intense berry, ripe fruit and spicy notes. Tawny ports are aged in barrels for longer and have mature nut, date and fig notes. LBVs have richer and more spicy flavours than ruby ports, and vintage ports continue to mature in the bottle for years, or even decades.","Dark red, sweet, blueberry jam notes, dark plum notes, light currant notes, raspberry-chocolate notes, slightly flowery, herbal notes, rich, full-bodied, long","Known as a dessert wine, port is also an excellent aperitif and a good match for cheese.  Try ruby port with hard savoury cheeses and rich desserts with dark berries; tawny port with dried fruit, nut pastries and chocolate; LBV with milder blue cheeses and chocolate desserts; vintage port with Stilton or as a ‘meditation wine’; and sweet white port with pears cooked in wine. Port tonic, i.e. dry white port blended with tonic water, is a great aperitif."
desert,"https://www.alko.fi/en/products/391854/Blandy-s-5-Year-Old-Bual-Madeira/ 
",chocolate desserts,391854,19.0%,100.0 g/l,5.7 g/l,150.0 Kcal / 100ml,42.37 EUR,,,Contains sulphites,bottle,natural cork,Madeira Wine Company,Winestate,general selection,"Madeira is a fortified wine that has toasted, acidic and mature flavours and often also date notes. It is made on the Portuguese island of Madeira. The sweetness of Madeira varies depending on the Madeira type. A characteristic feature is a delicate burnt or oxidised flavour, which is the result of heat treatment.","Light brown, sweet, date notes, raisin notes, light sour orange notes, hazelnut notes, hint of sorrel, hint of chocolate","Madeira is a flexible wine that can be used for socialising, as an aperitif, with appetisers and desserts, depending on the Madeira type.  Madeira is a great aperitif and a perfect wine for socialising. Dry Madeira wines are also a classic match for food, especially soups and broths. Sweet Madeira wines go well with dried fruits, chocolate, and nutty cakes and pastries."
desert,"https://www.alko.fi/en/products/391854/Blandy-s-5-Year-Old-Bual-Madeira/ 
",meditation beverage,391854,19.0%,100.0 g/l,5.7 g/l,150.0 Kcal / 100ml,42.37 EUR,,,Contains sulphites,bottle,natural cork,Madeira Wine Company,Winestate,general selection,"Madeira is a fortified wine that has toasted, acidic and mature flavours and often also date notes. It is made on the Portuguese island of Madeira. The sweetness of Madeira varies depending on the Madeira type. A characteristic feature is a delicate burnt or oxidised flavour, which is the result of heat treatment.","Light brown, sweet, date notes, raisin notes, light sour orange notes, hazelnut notes, hint of sorrel, hint of chocolate","Madeira is a flexible wine that can be used for socialising, as an aperitif, with appetisers and desserts, depending on the Madeira type.  Madeira is a great aperitif and a perfect wine for socialising. Dry Madeira wines are also a classic match for food, especially soups and broths. Sweet Madeira wines go well with dried fruits, chocolate, and nutty cakes and pastries."
desert,"https://www.alko.fi/en/products/391854/Blandy-s-5-Year-Old-Bual-Madeira/ 
",sweet desserts,391854,19.0%,100.0 g/l,5.7 g/l,150.0 Kcal / 100ml,42.37 EUR,,,Contains sulphites,bottle,natural cork,Madeira Wine Company,Winestate,general selection,"Madeira is a fortified wine that has toasted, acidic and mature flavours and often also date notes. It is made on the Portuguese island of Madeira. The sweetness of Madeira varies depending on the Madeira type. A characteristic feature is a delicate burnt or oxidised flavour, which is the result of heat treatment.","Light brown, sweet, date notes, raisin notes, light sour orange notes, hazelnut notes, hint of sorrel, hint of chocolate","Madeira is a flexible wine that can be used for socialising, as an aperitif, with appetisers and desserts, depending on the Madeira type.  Madeira is a great aperitif and a perfect wine for socialising. Dry Madeira wines are also a classic match for food, especially soups and broths. Sweet Madeira wines go well with dried fruits, chocolate, and nutty cakes and pastries."
desert,"https://www.alko.fi/en/products/391854/Blandy-s-5-Year-Old-Bual-Madeira/ 
",strong cheeses,391854,19.0%,100.0 g/l,5.7 g/l,150.0 Kcal / 100ml,42.37 EUR,,,Contains sulphites,bottle,natural cork,Madeira Wine Company,Winestate,general selection,"Madeira is a fortified wine that has toasted, acidic and mature flavours and often also date notes. It is made on the Portuguese island of Madeira. The sweetness of Madeira varies depending on the Madeira type. A characteristic feature is a delicate burnt or oxidised flavour, which is the result of heat treatment.","Light brown, sweet, date notes, raisin notes, light sour orange notes, hazelnut notes, hint of sorrel, hint of chocolate","Madeira is a flexible wine that can be used for socialising, as an aperitif, with appetisers and desserts, depending on the Madeira type.  Madeira is a great aperitif and a perfect wine for socialising. Dry Madeira wines are also a classic match for food, especially soups and broths. Sweet Madeira wines go well with dried fruits, chocolate, and nutty cakes and pastries."
desert,"https://www.alko.fi/en/products/335214/La-Ina-Fino-Sherry/ 
",tapas and antipasti,335214,15.0%,,4.3 g/l,80.0 Kcal / 100ml,26.64 EUR,,,Contains sulphites,bottle,natural cork,La Ina,Tampereen Viinitukku,general selection,"The sweetness of sherry varies depending on the sherry type. Sherry wines are characterised by a distinctive, slightly oxidised flavour. They often contain hints of ripe apple, toasted nuts and salt. Fino and manzanilla, which age under a layer of flor yeast protecting them from oxygen, are light and dry with light floral and almond notes. Amontillado is an aged fino that has been further matured. Compared to fino, it is darker, richer and nuttier. Oloroso’s sweetness ranges from dry to medium, and it has nut, raisin and toasted flavours. Sweet cream sherries and Pedro Ximénez sherries are thick, syrupy and have caramel flavours.","Golden-yellow, dry, almond notes, yellow apple notes, sorrel notes, herbal notes, light mineral notes","Sherries have multiple uses from aperitifs to serving with appetisers and desserts, depending on the sherry type.  Fino is best served chilled from a freshly opened bottle, enjoyed as an aperitif, with savouries or tapas. You can also try fino with sushi. Amontillado is a good match for soups or broths. Brown, nutty, dry oloroso, aged for years in casks without a protective layer of flor, is a perfect match for hard aged cheeses or game and meat dishes with an intense flavour. Dark brown, caramelised cream sherry and Pedro Ximénez can be paired with nuts, dried fruit, ice cream and date cake, or on its own as a dessert."
desert,"https://www.alko.fi/en/products/335214/La-Ina-Fino-Sherry/ 
",mild cheeses,335214,15.0%,,4.3 g/l,80.0 Kcal / 100ml,26.64 EUR,,,Contains sulphites,bottle,natural cork,La Ina,Tampereen Viinitukku,general selection,"The sweetness of sherry varies depending on the sherry type. Sherry wines are characterised by a distinctive, slightly oxidised flavour. They often contain hints of ripe apple, toasted nuts and salt. Fino and manzanilla, which age under a layer of flor yeast protecting them from oxygen, are light and dry with light floral and almond notes. Amontillado is an aged fino that has been further matured. Compared to fino, it is darker, richer and nuttier. Oloroso’s sweetness ranges from dry to medium, and it has nut, raisin and toasted flavours. Sweet cream sherries and Pedro Ximénez sherries are thick, syrupy and have caramel flavours.","Golden-yellow, dry, almond notes, yellow apple notes, sorrel notes, herbal notes, light mineral notes","Sherries have multiple uses from aperitifs to serving with appetisers and desserts, depending on the sherry type.  Fino is best served chilled from a freshly opened bottle, enjoyed as an aperitif, with savouries or tapas. You can also try fino with sushi. Amontillado is a good match for soups or broths. Brown, nutty, dry oloroso, aged for years in casks without a protective layer of flor, is a perfect match for hard aged cheeses or game and meat dishes with an intense flavour. Dark brown, caramelised cream sherry and Pedro Ximénez can be paired with nuts, dried fruit, ice cream and date cake, or on its own as a dessert."
desert,"https://www.alko.fi/en/products/335214/La-Ina-Fino-Sherry/ 
",aperitif,335214,15.0%,,4.3 g/l,80.0 Kcal / 100ml,26.64 EUR,,,Contains sulphites,bottle,natural cork,La Ina,Tampereen Viinitukku,general selection,"The sweetness of sherry varies depending on the sherry type. Sherry wines are characterised by a distinctive, slightly oxidised flavour. They often contain hints of ripe apple, toasted nuts and salt. Fino and manzanilla, which age under a layer of flor yeast protecting them from oxygen, are light and dry with light floral and almond notes. Amontillado is an aged fino that has been further matured. Compared to fino, it is darker, richer and nuttier. Oloroso’s sweetness ranges from dry to medium, and it has nut, raisin and toasted flavours. Sweet cream sherries and Pedro Ximénez sherries are thick, syrupy and have caramel flavours.","Golden-yellow, dry, almond notes, yellow apple notes, sorrel notes, herbal notes, light mineral notes","Sherries have multiple uses from aperitifs to serving with appetisers and desserts, depending on the sherry type.  Fino is best served chilled from a freshly opened bottle, enjoyed as an aperitif, with savouries or tapas. You can also try fino with sushi. Amontillado is a good match for soups or broths. Brown, nutty, dry oloroso, aged for years in casks without a protective layer of flor, is a perfect match for hard aged cheeses or game and meat dishes with an intense flavour. Dark brown, caramelised cream sherry and Pedro Ximénez can be paired with nuts, dried fruit, ice cream and date cake, or on its own as a dessert."
desert,"https://www.alko.fi/en/products/335214/La-Ina-Fino-Sherry/ 
",soups,335214,15.0%,,4.3 g/l,80.0 Kcal / 100ml,26.64 EUR,,,Contains sulphites,bottle,natural cork,La Ina,Tampereen Viinitukku,general selection,"The sweetness of sherry varies depending on the sherry type. Sherry wines are characterised by a distinctive, slightly oxidised flavour. They often contain hints of ripe apple, toasted nuts and salt. Fino and manzanilla, which age under a layer of flor yeast protecting them from oxygen, are light and dry with light floral and almond notes. Amontillado is an aged fino that has been further matured. Compared to fino, it is darker, richer and nuttier. Oloroso’s sweetness ranges from dry to medium, and it has nut, raisin and toasted flavours. Sweet cream sherries and Pedro Ximénez sherries are thick, syrupy and have caramel flavours.","Golden-yellow, dry, almond notes, yellow apple notes, sorrel notes, herbal notes, light mineral notes","Sherries have multiple uses from aperitifs to serving with appetisers and desserts, depending on the sherry type.  Fino is best served chilled from a freshly opened bottle, enjoyed as an aperitif, with savouries or tapas. You can also try fino with sushi. Amontillado is a good match for soups or broths. Brown, nutty, dry oloroso, aged for years in casks without a protective layer of flor, is a perfect match for hard aged cheeses or game and meat dishes with an intense flavour. Dark brown, caramelised cream sherry and Pedro Ximénez can be paired with nuts, dried fruit, ice cream and date cake, or on its own as a dessert."
desert,"https://www.alko.fi/en/products/909447/Lustau-Vermut-Blanco/ 
",meditation beverage,909447,15.0%,140.0 g/l,,140.0 Kcal / 100ml,33.91 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Emilio Lustau,Tampereen Viinitukku,sale-to-order selection,"Vermouth is a fortified and aromatised wine that was originally developed for medicinal purposes. It can contain dozens of spices. The exact recipe is often a secret. Vermouth is typically flavoured with wormwood extracts.  The colour ranges from light to red and the sweetness from dry to sweet. You can discern herbal, citrus, lightly bitter, spicy and frugal notes in vermouths. The spices in light, sweet vermouths are often softer and less bitter than in red, sweet vermouths.","Golden-yellow, sweet, dried fruits, flowery, herbal notes","Vermouth is used as an aperitif, for socialising and in mixed drinks. Light, dry and dryish vermouths are great aperitifs and can also be served on their own. They are also used as ingredients in many classic cocktails, such as Dry Martini. Many famous cocktails also include sweet vermouths: you cannot make a Negroni or Americano without red vermouth."
desert,"https://www.alko.fi/en/products/909447/Lustau-Vermut-Blanco/ 
",aperitif,909447,15.0%,140.0 g/l,,140.0 Kcal / 100ml,33.91 EUR,Sold in gift packaging,,Contains sulphites,bottle,natural cork,Emilio Lustau,Tampereen Viinitukku,sale-to-order selection,"Vermouth is a fortified and aromatised wine that was originally developed for medicinal purposes. It can contain dozens of spices. The exact recipe is often a secret. Vermouth is typically flavoured with wormwood extracts.  The colour ranges from light to red and the sweetness from dry to sweet. You can discern herbal, citrus, lightly bitter, spicy and frugal notes in vermouths. The spices in light, sweet vermouths are often softer and less bitter than in red, sweet vermouths.","Golden-yellow, sweet, dried fruits, flowery, herbal notes","Vermouth is used as an aperitif, for socialising and in mixed drinks. Light, dry and dryish vermouths are great aperitifs and can also be served on their own. They are also used as ingredients in many classic cocktails, such as Dry Martini. Many famous cocktails also include sweet vermouths: you cannot make a Negroni or Americano without red vermouth."
desert,"https://www.alko.fi/en/products/911056/Dr-H.-Thanisch-Berncasteler-Doctor-Riesling-Auslese-2013/ 
",chocolate desserts,911056,8.0%,120.0 g/l,8.4 g/l,90.0 Kcal / 100ml,79.79 EUR,,"May contain sediment. Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,"Dr H. Thanisch, Erben Müller-Burggraeff",Wineworld Finland,sale-to-order selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, peach notes, apricot notes, minerally","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
desert,"https://www.alko.fi/en/products/911056/Dr-H.-Thanisch-Berncasteler-Doctor-Riesling-Auslese-2013/ 
",berries and fruits,911056,8.0%,120.0 g/l,8.4 g/l,90.0 Kcal / 100ml,79.79 EUR,,"May contain sediment. Dessert wine. Lower-alcohol wine (0,6-9,9%)",Contains sulphites,bottle,natural cork,"Dr H. Thanisch, Erben Müller-Burggraeff",Wineworld Finland,sale-to-order selection,"Dessert wines are made from overripe grapes that are particularly sweet and aromatic. Grapes are often dehydrated by ‘noble rot’, or botrytis, which lends the wine a honey or medicine flavour. You can discern notes of peach, apricot, citrus and honey in sweet dessert wines. ‘Noble rot’ dessert wines also have hints of medicine, fresh acidity and intensive, full-bodied sweetness.","Sweet, very acidic, peach notes, apricot notes, minerally","The general rule for pairing a dessert with wine is that the wine should be a little sweeter than the food. Dessert wines go best with fresh berry, fruit and cream desserts. Try dessert wines with cream pudding, white chocolate mousse, Crêpes Suzette, macarons or blue cheese."
